(parameter 0 (root https://www.npmjs.com/package/debug)),taint,(member namespace (return (root https://www.npmjs.com/package/debug))),taint,AllQueries,unknown;0.10.1;3.35.1;2.5.8;3.8.2;0.12.0;0.17.4;5.4.1;1.14.1;1.12.1;1.17.0;4.17.1;0.27.1;2.7.1;1.7.0;0.8.2;0.21.1;5.4.2;1.11.0;8.2.2;1.19.1;5.0.0;19.0.0;1.7.4;1.0.21;8.2.6;1.23.1;3.2.0;5.0.4;20.0.5;unknown;1.6.6;0.18.1;3.19.0;1.1.2;1.1.1;1.124.0;3.19.0;unknown;2.1.6;2.4.4;1.9.1;3.35.1;0.16.2;1.0.0;1.5.0;2.1.0;0.9.2;0.19.1;2.34.0;3.1.1;4.0.2;4.0.0;2.0.2;2.6.9;3.5.1;1.3.0;2.7.2;0.9.2;5.0.0;2.3.10;4.5.1;1.15.1;1.3.1;4.3.7;1.19.0;5.0.4;1.7.0;3.4.2;2.2.0;1.7.6;0.12.0;unknown;0.5.2;0.10.1,519
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member end (member 18 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member start (member 18 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member end (member 21 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member start (member 15 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member start (member 17 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member start (member 14 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member column (member start (member loc (member 19 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member value (member 11 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member column (member start (member loc (member 17 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member column (member start (member loc (member 5 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member value (member 6 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member end (member 14 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member start (member 21 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member column (member end (member loc (member 12 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member end (member 16 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member end (member 15 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(member sourceType (parameter 1 (member parse (root https://www.npmjs.com/package/babylon)))),taint,(member sourceType (member program (return (member parse (root https://www.npmjs.com/package/babylon))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member end (member 20 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member column (member start (member loc (member 2 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member start (member 20 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member value (member 9 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member end (member 19 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member column (member end (member loc (member 10 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member value (member 1 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member start (member 16 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member column (member end (member loc (member 8 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member start (member 19 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member value (member 8 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member end (member 17 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,8.2.6;6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/qs))),taint,(member * (return (member parse (root https://www.npmjs.com/package/qs)))),taint,AllQueries,6.5.1;9.6.1;1.19.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member end (member expression (member 0 (member body (member program (return (member parse (root https://www.npmjs.com/package/babylon)))))))),taint,AllQueries,6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member end (member 0 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member value (member 0 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member start (member 1 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member value (member 7 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))),taint,AllQueries,6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member column (member start (member loc (member 3 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))))),taint,AllQueries,6.18.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/babylon))),taint,(member column (member end (member loc (member 4 (member tokens (return (member parse (root https://www.npmjs.com/package/babylon)))))))),taint,AllQueries,6.18.0,7
(member * (parameter 1 (root https://www.npmjs.com/package/defaults))),taint,(member * (return (root https://www.npmjs.com/package/defaults))),taint,AllQueries,5.4.1;1.0.3,7
(parameter 0 (root https://www.npmjs.com/package/lodash.map)),taint,(return (root https://www.npmjs.com/package/lodash.map)),taint,AllQueries,4.6.0,7
(parameter 0 (root https://www.npmjs.com/package/lodash.uniq)),taint,(member 5 (return (root https://www.npmjs.com/package/lodash.uniq))),taint,AllQueries,4.5.0;3.10.0,7
(parameter 0 (root https://www.npmjs.com/package/lodash.uniq)),taint,(member 6 (return (root https://www.npmjs.com/package/lodash.uniq))),taint,AllQueries,4.5.0;3.10.0,7
(parameter 0 (root https://www.npmjs.com/package/lodash.uniq)),taint,(member 8 (return (root https://www.npmjs.com/package/lodash.uniq))),taint,AllQueries,4.5.0;3.10.0,7
(parameter 0 (root https://www.npmjs.com/package/lodash.uniq)),taint,(member 7 (return (root https://www.npmjs.com/package/lodash.uniq))),taint,AllQueries,4.5.0;3.10.0,7
(parameter 0 (root https://www.npmjs.com/package/lodash.foreach)),taint,(parameter 1 (parameter 1 (root https://www.npmjs.com/package/lodash.foreach))),taint,AllQueries,4.5.0,7
(parameter 0 (member parse (root https://www.npmjs.com/package/ini))),taint,(member * (return (member parse (root https://www.npmjs.com/package/ini)))),taint,AllQueries,4.4.3;0.4.0;1.3.5;0.4.3,7
(parameter 0 (root https://www.npmjs.com/package/lodash/mergeWith)),taint,(return (root https://www.npmjs.com/package/lodash/mergeWith)),taint,AllQueries,4.2.1;unknown,7
(member expected (parameter 1 (root https://www.npmjs.com/package/assertion-error))),taint,(member * (return (root https://www.npmjs.com/package/assertion-error))),taint,AllQueries,4.2.0,7
(member actual (parameter 1 (root https://www.npmjs.com/package/assertion-error))),taint,(member * (return (root https://www.npmjs.com/package/assertion-error))),taint,AllQueries,4.2.0,7
(member showDiff (parameter 1 (root https://www.npmjs.com/package/assertion-error))),taint,(member * (return (root https://www.npmjs.com/package/assertion-error))),taint,AllQueries,4.2.0,7
(member s (parameter 0 (member times (instance (root https://www.npmjs.com/package/bignumber.js))))),taint,(member s (return (member times (instance (root https://www.npmjs.com/package/bignumber.js))))),taint,AllQueries,4.1.0,7
(member * (parameter 0 (root https://www.npmjs.com/package/lodash._basefor))),taint,(parameter 0 (parameter 1 (root https://www.npmjs.com/package/lodash._basefor))),taint,AllQueries,4.0.6;3.3.2;unknown,7
(parameter 0 (root https://www.npmjs.com/package/use)),taint,(return (root https://www.npmjs.com/package/use)),taint,AllQueries,4.0.2,7
(parameter 1 (member set (instance (root https://www.npmjs.com/package/map-cache)))),taint,(member * (member __data__ (return (member set (instance (root https://www.npmjs.com/package/map-cache)))))),taint,AllQueries,4.0.2,7
(parameter 0 (root https://www.npmjs.com/package/xregexp)),taint,(member source (member * (return (root https://www.npmjs.com/package/xregexp)))),taint,AllQueries,3.2.0;2.0.0,7
(parameter 0 (root https://www.npmjs.com/package/lodash.defaults)),taint,(return (root https://www.npmjs.com/package/lodash.defaults)),taint,AllQueries,3.1.1;2.4.1;3.1.1,7
(parameter 1 (root https://www.npmjs.com/package/extend)),taint,(return (root https://www.npmjs.com/package/extend)),taint,AllQueries,3.0.2;1.0.7,7
(parameter 0 (return (root https://www.npmjs.com/package/koa-compose))),taint,(return (return (root https://www.npmjs.com/package/koa-compose))),taint,AllQueries,2.7.0;4.1.0,7
(member * (parameter 0 (member createClient (root https://www.npmjs.com/package/redis)))),taint,(member host (member connection_options (return (member createClient (root https://www.npmjs.com/package/redis))))),taint,AllQueries,2.6.5;3.4.2,7
(member * (parameter 0 (member createClient (root https://www.npmjs.com/package/redis)))),taint,(member address (return (member createClient (root https://www.npmjs.com/package/redis)))),taint,AllQueries,2.6.5;3.4.2,7
(member throwOnUndefined (parameter 1 (member Environment (root https://www.npmjs.com/package/nunjucks)))),taint,(member throwOnUndefined (member opts (return (member Environment (root https://www.npmjs.com/package/nunjucks))))),taint,AllQueries,2.5.2,7
(member lstripBlocks (parameter 1 (member Environment (root https://www.npmjs.com/package/nunjucks)))),taint,(member lstripBlocks (member opts (return (member Environment (root https://www.npmjs.com/package/nunjucks))))),taint,AllQueries,2.5.2,7
(member trimBlocks (parameter 1 (member Environment (root https://www.npmjs.com/package/nunjucks)))),taint,(member trimBlocks (member opts (return (member Environment (root https://www.npmjs.com/package/nunjucks))))),taint,AllQueries,2.5.2,7
(member dev (parameter 1 (member Environment (root https://www.npmjs.com/package/nunjucks)))),taint,(member dev (member opts (return (member Environment (root https://www.npmjs.com/package/nunjucks))))),taint,AllQueries,2.5.2,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 54 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 87 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 82 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 109 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 147 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 126 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 141 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 88 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 25 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 159 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 15 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 120 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 65 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 156 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 78 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 127 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 98 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 134 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 55 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 118 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 84 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 70 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 114 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 119 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 10 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 58 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 31 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 74 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 157 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 21 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 36 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 112 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 105 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 76 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 135 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 53 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 136 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 12 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 160 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 77 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 143 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 80 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 90 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 24 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 0 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 27 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 108 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 22 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 86 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 7 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 49 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 72 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 18 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 33 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 6 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 171 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 44 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 67 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 16 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 128 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 28 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 165 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 129 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 57 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 169 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 43 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 173 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 26 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 9 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 162 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 3 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 20 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 92 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 132 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 64 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 150 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 111 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 29 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 60 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 47 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 155 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 59 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 23 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 79 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 75 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 107 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 161 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 73 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 104 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
(parameter 0 (member difference (root https://www.npmjs.com/package/lodash))),taint,(member 1 (return (member difference (root https://www.npmjs.com/package/lodash)))),taint,AllQueries,2.5.0,7
